image_id,description
tweetImg3693.jpg,"An image of a man wearing a mask is displayed as people wait to be tested for COVID-19 at a pop-up testing centre in Whangarei, New Zealand, on Monday, Aug. 3, 2020. New Zealanders are being asked to stay at home for at least three weeks as health authorities investigate the country's first community transmission of coronavirus. (Mark Mitchell/New Zealand Herald via AP)"
tweetImg1109.jpg,An image of dead fish in a river with a boat and a person in the background.
tweetImg1005.jpg,An image of a woman in a black mask
tweetImg293.jpg,An image of a spoon dripping chocolate into a bowl
tweetImg2467.jpg,An image of the school after the explosion
tweetImg193.jpg,"An image of a woman and a man in Shenzhen, China, who were caught on camera stealing a handbag from a woman at a train station."
tweetImg330.jpg,"An image of a firefighter on a ladder, with smoke billowing from the building."
tweetImg124.jpg,An image of a chart showing where candidates stand on each requirement for the second debate
tweetImg1218.jpg,"An image of Nancy Pelosi walking through a crowd of people, all wearing masks."
tweetImg79.jpg,An image of a half-eaten pizza and a slice of pizza with red sauce
tweetImg29.jpg,An image of travel pillows
tweetImg489.jpg,An image of a couple walking down a street in front of a burned-out building.
tweetImg3580.jpg,An image of a chart showing GDP rebounding faster than it did in the Great Recession
tweetImg902.jpg,An image of a woman and her family looking at a phone.
tweetImg2757.jpg,An image of a burnt-out bus and a truck in the aftermath of the attack
tweetImg940.jpg,An image of a line graph showing the share of age groups that have received at least one dose
tweetImg904.jpg,"An image of Derek Chauvin, the former Minneapolis police officer, and his defense attorney Eric Nelson, during the trial."
tweetImg2344.jpg,An image of a man with a beard looking to the side
tweetImg390.jpg,"An image of Coach Locksley sitting in his office at the University of Maryland, with the Maximize It sign in the background."
tweetImg822.jpg,An image of a UK basketball player dribbling the ball during a game.
tweetImg2891.jpg,"An image of people walking in front of the Kremlin in Moscow, Russia."
tweetImg750.jpg,An image of a man in a red jacket holding a glass of wine and smiling. Text reads: Favorite drinks of all the top stars? Joe has them memorized.
tweetImg444.jpg,An image of a blueberry pie with a slice cut out of it
tweetImg3250.jpg,An image of huevos rojos (broken eggs) in a skillet
tweetImg2735.jpg,An image of a woman and her baby at a protest in New York City
tweetImg3550.jpg,"An image of Cory Booker speaking at a Senate hearing, sitting at a desk and holding a piece of paper."
tweetImg1178.jpg,"An image of a fire in the Golan Heights, taken on June 29, 2021"
tweetImg2725.jpg,An image of a kangaroo standing in the grass with text that reads Why are Kangaroos Turning Up in India
tweetImg993.jpg,An image of the military procession and the castle at Windsor
tweetImg800.jpg,"An image of a quote from the book Black History Continued that reads ""Superheroes serve as a shared cultural mirror, paragons of what bravery even is."""
tweetImg3075.jpg,An image of a chart showing the medal count for the Winter Olympics
tweetImg2318.jpg,An image of a text box that reads 'What does the curriculum look like in your school?'
tweetImg133.jpg,An image of Dak Prescott smiling with his helmet on
tweetImg3667.jpg,An image of a graph showing abortion rates in Texas
tweetImg514.jpg,An image of a skillet filled with succotash
tweetImg2776.jpg,"An image of a fence and a sign that says ""published 2021"""
tweetImg1356.jpg,An image of a man in a hospital bed
tweetImg2358.jpg,An image of a woman walking past a destroyed building
tweetImg2847.jpg,An image of the plane after it crashed in Ukraine
tweetImg496.jpg,An image of Sha'Carri Richardson holding an American flag and smiling with her mouth open.
tweetImg1923.jpg,"An image of MPs sitting in the House of Commons, with the Speaker standing up to address them."
tweetImg239.jpg,An image of a cheesy potato casserole with a slice being taken out of it
tweetImg2895.jpg,An image of President Joe Biden speaking at a podium with a microphone and American flags behind him.
tweetImg2022.jpg,An image of a news article with the headline: WHO declares monkeypox spread a global health emergency
tweetImg202.jpg,An image of Nancy Pelosi speaking at a podium with the words
tweetImg1183.jpg,An image of a family sitting on a couch in their living room.
tweetImg2013.jpg,An image of a vial of the vaccine
tweetImg2487.jpg,An image of a map showing the projected rainfall amounts for the week of March 12 to March 18
tweetImg783.jpg,An image of a man holding his head in his hands
tweetImg1407.jpg,"An image of a car and a truck that were washed away by floodwaters in the aftermath of Hurricane Ida in LaPlace, Louisiana, U.S. August 30, 2021 in this still image taken from social media video. (Photo: Twitter/@LaPlacePolice/via Reuters)"
tweetImg937.jpg,An image of police officers and investigators at the scene of a shooting in Indianapolis.
tweetImg36.jpg,An image of a man on a boat with the title Welcome to the World of Competitive Boat Docking
tweetImg743.jpg,"An image of Chris Kuroda, a lighting designer, at a concert"
tweetImg368.jpg,"An image of gnocchi, brussels sprouts and bacon with a fork"
tweetImg331.jpg,An image of a hockey player holding a stick and wearing a Toronto Maple Leafs jersey.
tweetImg210.jpg,An image of a bowl of noodles with leeks
tweetImg251.jpg,An image of a massive parking lot shows hundreds of RVs lined up in a long line.
tweetImg2449.jpg,An image of masked pro-Russian militants walking in the streets of the eastern Ukrainian city of Slavyansk.
tweetImg690.jpg,An image of a presidential candidate in Ecuador was killed leaving a rally at a high school in Quito.
tweetImg409.jpg,An image of a cheesy grilled cheese sandwich being pulled apart.
tweetImg2570.jpg,An image of a man in a wheelchair speaking at a podium.
tweetImg2178.jpg,An image of a man putting a face mask on a soldier.
tweetImg2923.jpg,An image of author Mark Brown and a quote about the PBS show
tweetImg27.jpg,An image of a hockey player looking at the camera.
tweetImg227.jpg,An image of a laptop and tennis balls with text that reads Speed Testing: Step-by-Step
tweetImg1909.jpg,An image of a woman and an elderly man in a wheelchair
tweetImg279.jpg,An image of a quote from Bill McCarthy about the importance of the character of Jimmy Buffett in the movie Margaritaville.
tweetImg445.jpg,An image of a large pot of macaroni and cheese
tweetImg2593.jpg,An image of a survivor and a quote from Galina Prokopchuk
tweetImg408.jpg,An image of a casserole dish with a spoon
tweetImg311.jpg,An image of a tomato sandwich being cut in half with a knife.
tweetImg558.jpg,An image of a map showing the path of Hurricane Hilary as it heads toward the west coast of the United States
tweetImg2208.jpg,An image of a river and a small village in the Amazon
tweetImg1899.jpg,"An image of a mural in Ixtapalapa, Mexico City, with a quote from Daniela Ceron, who is the resident of Ixtapa, Mexico."
tweetImg710.jpg,An image of Robbie Robertson holding a guitar and wearing a suit.
tweetImg2426.jpg,An image of a car with police tape and a person standing next to it.
tweetImg1525.jpg,An image of a selection of wines
tweetImg2647.jpg,An image of Elon Musk speaking at a conference with a purple background
tweetImg2762.jpg,An image of Deborah Koenig and a quote about small businesses
tweetImg555.jpg,An image of a woman with short blonde hair wearing a black blazer
tweetImg270.jpg,An image of a man wearing a Hawaiian shirt and sunglasses sitting in a leather chair.
tweetImg540.jpg,An image of volunteers clearing debris from a forest
tweetImg3691.jpg,An image of a quote from a grandmother who wants to see her grandchildren and great-grandchildren be able to understand that their grandmother was important to them
tweetImg670.jpg,An image of the Milky Way and a meteor in the sky
tweetImg2072.jpg,An image of Nancy Pelosi speaking at a podium with other women standing behind her.
tweetImg718.jpg,An image of rigatoni pasta and tomato sauce with basil and a fork
tweetImg3010.jpg,An image of a chart showing the medal count for the Winter Olympics
tweetImg580.jpg,An image of a hand holding a Jamaican beef patty and pinching it to seal it.
tweetImg2824.jpg,An image of a destroyed building in Donetsk
tweetImg3486.jpg,An image of a person wearing blue gloves and holding a cannabis bud.
tweetImg503.jpg,An image of David Beckham hugging a young player on the field.
tweetImg152.jpg,An image of a man wearing a green hat and white jersey
tweetImg2185.jpg,"An image of Ben Affleck and Jennifer Lopez on the red carpet together, with the headline ""Ben and Jen"" and ""Published"""
tweetImg2743.jpg,"An image of Stephanie Grisham, the former press secretary for Donald Trump, with a quote that reads, ""I just keep thinking: What a shame that he is actually now profiting off of it. But then again, this is the guy who is hawking caps and all kinds of stuff right now to raise money for himself."""
tweetImg3695.jpg,An image of a world map with a line showing the average length of maternity leave in the U.S.
tweetImg2768.jpg,An image of people walking down a street in Moscow.
tweetImg772.jpg,An image of a woman looking down at a cup and a phone
tweetImg942.jpg,"An image of the Ingenuity helicopter on Mars, taken by the Perseverance rover on April 4, 2021."
